-99.0   0.99956075542629   0.044045909495416244
-97.0   0.9804401627749677   0.041730304579018086
-95.0   0.9705424491613306   0.03995660030379729
-93.0   0.9799273004859295   0.038826133276143156
-91.0   1.0006213772732264   0.03809300480985614
-89.0   1.0542046188619407   0.03808996116502783
-87.0   1.0074700472372051   0.03637763500637835
-85.0   1.0758313365703172   0.036814190458861175
-83.0   1.0191376095391258   0.03516358822867233
-81.0   1.0226166855295096   0.034630170688728326
-79.0   0.9972640869153818   0.03367521545214223
-77.0   0.9840367697932109   0.032984987465445086
-75.0   0.9623399141520639   0.03220347734922557
-73.0   1.018873166711125   0.032747823879565825
-71.0   0.9866701913657915   0.031877866918920805
-69.0   0.9498303515451059   0.030963584533769895
-67.0   0.9450332747753613   0.030596581974883207
-65.0   0.9528589044420721   0.03045350265700533
-63.0   0.9419166705113978   0.030027206738211024
-61.0   0.9742243898199976   0.030296937332370936
-59.0   0.9613891120564448   0.02986890637973073
-57.0   1.0278300892039245   0.030657601280222015
-55.0   1.0059766448738061   0.030113123189073606
-53.0   1.095848648080122   0.03120822280619374
-51.0   1.080574360315505   0.030773232648931403
-49.0   1.0291907621422265   0.029822221988503265
-47.0   1.0981687007879584   0.030587402846117624
-45.0   1.0379106690819904   0.029522337505821342
-43.0   1.1186482163068585   0.0304232207504929
-41.0   1.0463251040522286   0.029200086194687613
-39.0   1.009912894902043   0.028462369500673542
-37.0   0.9824742909895713   0.02784431376782652
-35.0   0.9899234498100717   0.02771253629841213
-33.0   0.9480851308077153   0.026880487778280695
-31.0   1.0061827921691586   0.02743568093369305
-29.0   1.0653161106629707   0.027957297421059603
-27.0   1.0532167654803575   0.02751686488870067
-25.0   1.040204077456593   0.027057105484708396
-23.0   1.0035741319716396   0.026282743486687018
-21.0   0.9207007862825967   0.024883805034664773
-19.0   0.8711224515683509   0.023913533099061714
-17.0   0.862257850863198   0.023493804983173643
-15.0   0.8505783282340162   0.023030699460509303
-13.0   0.8514537393059856   0.022731716003366185
-11.0   0.8850704374474307   0.022852420429696086
-9.0   0.9284825104976308   0.023068333437692937
-7.0   1.0367575134673817   0.024013432195781354
-5.0   1.1244078619483546   0.024624694084564844
-3.0   1.1535400787141226   0.024548963137433946
-1.0   1.0933299118027753   0.023513830598967493
1.0   1.0369493666417897   0.022521101100996924
3.0   1.071723411649982   0.02250903921823115
5.0   1.129192760356951   0.02270680481828346
7.0   1.191755423936809   0.02291837353724633
9.0   1.109265472409835   0.02171693120384329
11.0   1.1227932747990375   0.021453778209554342
13.0   1.0085354776925683   0.019960240638118593
15.0   0.92238547899904   0.01873467439530612
17.0   0.8954630919364681   0.018113279539365663
19.0   0.8682567561722649   0.017498633979861494
