-99.0   1.1166788722859753   0.050292687030846876
-97.0   0.9857470102874805   0.04180498507954846
-95.0   0.9289119306446006   0.03709716916367528
-93.0   0.9860512423151587   0.03567408192281465
-91.0   0.9351850279088257   0.032899694475258964
-89.0   0.914056678845303   0.03113289402949283
-87.0   0.9482031684214982   0.030603125667646412
-85.0   0.9136119080101002   0.029184261876626694
-83.0   1.0184934952284581   0.030099239059897753
-81.0   1.1082934258479331   0.030809710599357932
-79.0   1.2142543143616933   0.03176761035590868
-77.0   1.1886613999063207   0.031066163348728353
-75.0   1.1960056530333343   0.03089103190182821
-73.0   1.0955246227101698   0.02938425897506786
-71.0   0.980050742862157   0.027686816777878823
-69.0   1.0171896478850875   0.028157667470291293
-67.0   0.9753545821157277   0.027576165302106475
-65.0   0.9303710738418975   0.02698144917714161
-63.0   0.9223688727565797   0.02695418413181881
-61.0   0.8864573854129638   0.026547304359336634
-59.0   0.7938881736229598   0.025269738986146303
-57.0   0.7722149988378232   0.02509361573413774
-55.0   0.8976583957651583   0.02726443210173212
-53.0   1.0796082676491823   0.03015242105983326
-51.0   1.1479033126822111   0.03137003626004488
-49.0   1.0767669502285742   0.030664802983470157
-47.0   1.0588924832845021   0.03069575958392243
-45.0   1.0461182475619468   0.030794834414031032
-43.0   1.0908963543973034   0.03173034193034092
-41.0   1.0849731095759407   0.03191097381105708
-39.0   0.898550277872757   0.029260822958290217
-37.0   0.9227685953294195   0.02984446923044007
-35.0   1.2392921958614196   0.03476169458588451
-33.0   1.5441639535536087   0.038934002183641465
-31.0   1.5259405375743265   0.03875892841333568
-29.0   1.4075763659432265   0.037196361271942494
-27.0   1.2354531381595693   0.03473609661965805
-25.0   1.0454196671208664   0.031767017169913744
-23.0   0.8975887346048194   0.02918312699406407
-21.0   0.8253233364083656   0.0276649010911351
-19.0   0.8065048057624888   0.026958482495419777
-17.0   0.7348668771157617   0.025295161084041763
-15.0   0.7262415056242364   0.024650242903883488
-13.0   0.7102427476988024   0.023834186039494887
-11.0   0.7510036036807616   0.023904708085097565
-9.0   0.8590518112700727   0.024881767644456963
-7.0   0.9518825686950814   0.025440131746423608
-5.0   1.1557818339644956   0.027181702262726676
-3.0   1.173980101424149   0.026524274747155883
-1.0   1.3489296632217687   0.027494843995399657
1.0   1.2338623520465797   0.025404037355225742
3.0   1.1346770344042478   0.023516938148891855
5.0   1.087433337030344   0.02221102627402835
7.0   1.1982443605300015   0.022484654763609682
9.0   1.2663953940396129   0.02228616285567325
11.0   1.2909913802536028   0.021691973446318662
13.0   1.2692074261567066   0.020734365884667576
15.0   1.0601155009997187   0.018269708859033507
17.0   0.7328110361889832   0.01464743489779853
19.0   0.7490411435473043   0.014283654163561844
